1 	 0.000 	 0.000 
2 	 0.000 	 0.000 
3 	 0.001 	 0.000 
4 	 0.001 	 0.000 
5 	 0.001 	 0.000 
6 	 0.001 	 0.000 
7 	 0.001 	 0.000 
8 	 0.002 	 0.000 
9 	 0.002 	 0.000 
10 	 0.002 	 0.000 
11 	 0.002 	 0.000 
12 	 0.002 	 0.000 
13 	 0.003 	 0.000 
14 	 0.003 	 0.000 
15 	 0.003 	 0.000 
16 	 0.003 	 0.000 
17 	 0.003 	 0.000 
18 	 0.004 	 0.000 
19 	 0.004 	 0.000 
20 	 0.004 	 1.000 
21 	 0.004 	 3.000 
22 	 0.004 	 3.000 
23 	 0.005 	 14.000 
24 	 0.005 	 19.000 
25 	 0.005 	 22.000 
26 	 0.005 	 53.000 
27 	 0.005 	 61.000 
28 	 0.006 	 102.000 
29 	 0.006 	 125.000 
30 	 0.006 	 222.000 
31 	 0.006 	 274.000 
32 	 0.006 	 388.000 
33 	 0.007 	 538.000 
34 	 0.007 	 672.000 
35 	 0.007 	 829.000 
36 	 0.007 	 1187.000 
37 	 0.007 	 1514.000 
38 	 0.008 	 1725.000 
39 	 0.008 	 2052.000 
40 	 0.008 	 2594.000 
41 	 0.008 	 3124.000 
42 	 0.008 	 3798.000 
43 	 0.009 	 4612.000 
44 	 0.009 	 5149.000 
45 	 0.009 	 5999.000 
46 	 0.009 	 6899.000 
47 	 0.009 	 7934.000 
48 	 0.009 	 8874.000 
49 	 0.010 	 9895.000 
50 	 0.010 	 10925.000 
51 	 0.010 	 12090.000 
52 	 0.010 	 13233.000 
53 	 0.011 	 14417.000 
54 	 0.011 	 15421.000 
55 	 0.011 	 16530.000 
56 	 0.011 	 17432.000 
57 	 0.011 	 18589.000 
58 	 0.011 	 19160.000 
59 	 0.012 	 19878.000 
60 	 0.012 	 20751.000 
61 	 0.012 	 21089.000 
62 	 0.012 	 21320.000 
63 	 0.013 	 21620.000 
64 	 0.013 	 21916.000 
65 	 0.013 	 21818.000 
66 	 0.013 	 21828.000 
67 	 0.013 	 21355.000 
68 	 0.013 	 21580.000 
69 	 0.014 	 21428.000 
70 	 0.014 	 20763.000 
71 	 0.014 	 20178.000 
72 	 0.014 	 19964.000 
73 	 0.015 	 19086.000 
74 	 0.015 	 18764.000 
75 	 0.015 	 18247.000 
76 	 0.015 	 17643.000 
77 	 0.015 	 16782.000 
78 	 0.015 	 16255.000 
79 	 0.016 	 15560.000 
80 	 0.016 	 14851.000 
81 	 0.016 	 14330.000 
82 	 0.016 	 13698.000 
83 	 0.017 	 13195.000 
84 	 0.017 	 12697.000 
85 	 0.017 	 11939.000 
86 	 0.017 	 11532.000 
87 	 0.017 	 10929.000 
88 	 0.018 	 10480.000 
89 	 0.018 	 9801.000 
90 	 0.018 	 9489.000 
91 	 0.018 	 8940.000 
92 	 0.018 	 8528.000 
93 	 0.018 	 8079.000 
94 	 0.019 	 7707.000 
95 	 0.019 	 7613.000 
96 	 0.019 	 7168.000 
97 	 0.019 	 6782.000 
98 	 0.019 	 6422.000 
99 	 0.020 	 6156.000 
100 	 0.020 	 5884.000 
