1 	 0.000 	 0.000 
2 	 0.000 	 0.000 
3 	 0.001 	 2.000 
4 	 0.001 	 136.000 
5 	 0.001 	 766.000 
6 	 0.001 	 2094.000 
7 	 0.001 	 4458.000 
8 	 0.002 	 8127.000 
9 	 0.002 	 13248.000 
10 	 0.002 	 19725.000 
11 	 0.002 	 27361.000 
12 	 0.002 	 34850.000 
13 	 0.003 	 41921.000 
14 	 0.003 	 48444.000 
15 	 0.003 	 52714.000 
16 	 0.003 	 55706.000 
17 	 0.003 	 57332.000 
18 	 0.004 	 56280.000 
19 	 0.004 	 54588.000 
20 	 0.004 	 51539.000 
21 	 0.004 	 47706.000 
22 	 0.004 	 43273.000 
23 	 0.005 	 39028.000 
24 	 0.005 	 34787.000 
25 	 0.005 	 30727.000 
26 	 0.005 	 26872.000 
27 	 0.005 	 23293.000 
28 	 0.006 	 20399.000 
29 	 0.006 	 17873.000 
30 	 0.006 	 15455.000 
31 	 0.006 	 13575.000 
32 	 0.006 	 11884.000 
33 	 0.007 	 10539.000 
34 	 0.007 	 9473.000 
35 	 0.007 	 8472.000 
36 	 0.007 	 7736.000 
37 	 0.007 	 7084.000 
38 	 0.008 	 6413.000 
39 	 0.008 	 5968.000 
40 	 0.008 	 5486.000 
41 	 0.008 	 4989.000 
42 	 0.008 	 4694.000 
43 	 0.009 	 4473.000 
44 	 0.009 	 3940.000 
45 	 0.009 	 3751.000 
46 	 0.009 	 3400.000 
47 	 0.009 	 3272.000 
48 	 0.009 	 2966.000 
49 	 0.010 	 2723.000 
50 	 0.010 	 2472.000 
51 	 0.010 	 2217.000 
52 	 0.010 	 2051.000 
53 	 0.011 	 1923.000 
54 	 0.011 	 1707.000 
55 	 0.011 	 1586.000 
56 	 0.011 	 1584.000 
57 	 0.011 	 1385.000 
58 	 0.011 	 1306.000 
59 	 0.012 	 1301.000 
60 	 0.012 	 1183.000 
61 	 0.012 	 1075.000 
62 	 0.012 	 1077.000 
63 	 0.013 	 970.000 
64 	 0.013 	 914.000 
65 	 0.013 	 904.000 
66 	 0.013 	 783.000 
67 	 0.013 	 762.000 
68 	 0.013 	 737.000 
69 	 0.014 	 751.000 
70 	 0.014 	 659.000 
71 	 0.014 	 645.000 
72 	 0.014 	 606.000 
73 	 0.015 	 625.000 
74 	 0.015 	 580.000 
75 	 0.015 	 512.000 
76 	 0.015 	 556.000 
77 	 0.015 	 499.000 
78 	 0.015 	 501.000 
79 	 0.016 	 457.000 
80 	 0.016 	 426.000 
81 	 0.016 	 453.000 
82 	 0.016 	 425.000 
83 	 0.017 	 418.000 
84 	 0.017 	 407.000 
85 	 0.017 	 384.000 
86 	 0.017 	 357.000 
87 	 0.017 	 358.000 
88 	 0.018 	 341.000 
89 	 0.018 	 339.000 
90 	 0.018 	 296.000 
91 	 0.018 	 322.000 
92 	 0.018 	 342.000 
93 	 0.018 	 300.000 
94 	 0.019 	 299.000 
95 	 0.019 	 296.000 
96 	 0.019 	 291.000 
97 	 0.019 	 258.000 
98 	 0.019 	 270.000 
99 	 0.020 	 250.000 
100 	 0.020 	 245.000 
