1 	 0.000 	 1934.000 
2 	 0.000 	 24764.000 
3 	 0.001 	 53131.000 
4 	 0.001 	 82800.000 
5 	 0.001 	 106670.000 
6 	 0.001 	 115462.000 
7 	 0.001 	 110473.000 
8 	 0.002 	 95704.000 
9 	 0.002 	 78402.000 
10 	 0.002 	 62475.000 
11 	 0.002 	 48184.000 
12 	 0.002 	 37426.000 
13 	 0.003 	 29125.000 
14 	 0.003 	 22455.000 
15 	 0.003 	 17647.000 
16 	 0.003 	 13881.000 
17 	 0.003 	 11056.000 
18 	 0.004 	 8619.000 
19 	 0.004 	 7274.000 
20 	 0.004 	 6262.000 
21 	 0.004 	 5386.000 
22 	 0.004 	 4586.000 
23 	 0.005 	 4086.000 
24 	 0.005 	 3615.000 
25 	 0.005 	 3355.000 
26 	 0.005 	 3053.000 
27 	 0.005 	 2731.000 
28 	 0.006 	 2621.000 
29 	 0.006 	 2442.000 
30 	 0.006 	 2271.000 
31 	 0.006 	 2171.000 
32 	 0.006 	 2007.000 
33 	 0.007 	 1966.000 
34 	 0.007 	 1707.000 
35 	 0.007 	 1580.000 
36 	 0.007 	 1348.000 
37 	 0.007 	 1223.000 
38 	 0.008 	 1098.000 
39 	 0.008 	 951.000 
40 	 0.008 	 916.000 
41 	 0.008 	 830.000 
42 	 0.008 	 761.000 
43 	 0.009 	 650.000 
44 	 0.009 	 605.000 
45 	 0.009 	 611.000 
46 	 0.009 	 594.000 
47 	 0.009 	 557.000 
48 	 0.009 	 501.000 
49 	 0.010 	 497.000 
50 	 0.010 	 455.000 
51 	 0.010 	 451.000 
52 	 0.010 	 423.000 
53 	 0.011 	 401.000 
54 	 0.011 	 354.000 
55 	 0.011 	 342.000 
56 	 0.011 	 336.000 
57 	 0.011 	 332.000 
58 	 0.011 	 316.000 
59 	 0.012 	 288.000 
60 	 0.012 	 272.000 
61 	 0.012 	 256.000 
62 	 0.012 	 227.000 
63 	 0.013 	 250.000 
64 	 0.013 	 211.000 
65 	 0.013 	 255.000 
66 	 0.013 	 242.000 
67 	 0.013 	 214.000 
68 	 0.013 	 196.000 
69 	 0.014 	 182.000 
70 	 0.014 	 194.000 
71 	 0.014 	 188.000 
72 	 0.014 	 200.000 
73 	 0.015 	 180.000 
74 	 0.015 	 166.000 
75 	 0.015 	 180.000 
76 	 0.015 	 155.000 
77 	 0.015 	 143.000 
78 	 0.015 	 133.000 
79 	 0.016 	 155.000 
80 	 0.016 	 130.000 
81 	 0.016 	 136.000 
82 	 0.016 	 121.000 
83 	 0.017 	 109.000 
84 	 0.017 	 109.000 
85 	 0.017 	 114.000 
86 	 0.017 	 115.000 
87 	 0.017 	 116.000 
88 	 0.018 	 116.000 
89 	 0.018 	 104.000 
90 	 0.018 	 95.000 
91 	 0.018 	 86.000 
92 	 0.018 	 82.000 
93 	 0.018 	 73.000 
94 	 0.019 	 90.000 
95 	 0.019 	 84.000 
96 	 0.019 	 90.000 
97 	 0.019 	 76.000 
98 	 0.019 	 86.000 
99 	 0.020 	 82.000 
100 	 0.020 	 68.000 
